model,step,cumulative_rmse
LSTM_Phase3_W20,363,15.39536197002708
LSTM_Phase3_W20,364,15.384266073475555
LSTM_Phase3_W20,365,15.373703505817122
LSTM_Phase3_W20,366,15.363720576301983
LSTM_Phase3_W20,367,15.354358180689095
LSTM_Phase3_W20,368,15.345649833023835
LSTM_Phase3_W20,369,15.337620026200803
LSTM_Phase3_W20,370,15.330283103907616
LSTM_Phase3_W20,371,15.323642714869315
LSTM_Phase3_W20,372,15.317691801756908
LSTM_Phase3_W20,373,15.312412969815552
LSTM_Phase3_W20,374,15.307779062965897
LSTM_Phase3_W20,375,15.30375380732103
LSTM_Phase3_W20,376,15.300292483059224
LSTM_Phase3_W20,377,15.297342647875196
LSTM_Phase3_W20,378,15.29484499667523
LSTM_Phase3_W20,379,15.292734405139974
LSTM_Phase3_W20,380,15.29094114713795
LSTM_Phase3_W20,381,15.28939222988477
LSTM_Phase3_W20,382,15.288012767033198
LSTM_Phase3_W20,383,15.286727351441296
LSTM_Phase3_W20,384,15.285461415461894
LSTM_Phase3_W20,385,15.284142634527791
LSTM_Phase3_W20,386,15.282702423335369
LSTM_Phase3_W20,387,15.28107757635802
LSTM_Phase3_W20,388,15.279212062618768
LSTM_Phase3_W20,389,15.27705895454638
LSTM_Phase3_W20,390,15.274582423849642
LSTM_Phase3_W20,391,15.271759728572146
LSTM_Phase3_W20,392,15.268583076045552
LSTM_Phase3_W20,393,15.265061236442344
LSTM_Phase3_W20,394,15.261220773688805
LSTM_Phase3_W20,395,15.257106730631211
LSTM_Phase3_W20,396,15.252782598685037
LSTM_Phase3_W20,397,15.248329422318532
LSTM_Phase3_W20,398,15.243843909896455
LSTM_Phase3_W20,399,15.23943554501309
LSTM_Phase3_W20,400,15.235222816668845
LSTM_Phase3_W20,401,15.231328840192942
LSTM_Phase3_W20,402,15.227876739580012
LSTM_Phase3_W20,403,15.224985237807603
LSTM_Phase3_W20,404,15.2227648143076
LSTM_Phase3_W20,405,15.22131468432734
LSTM_Phase3_W20,406,15.220720679305913
LSTM_Phase3_W20,407,15.221053949531406
LSTM_Phase3_W20,408,15.222370331359164
LSTM_Phase3_W20,409,15.22471018978468
LSTM_Phase3_W20,410,15.228098579823367
LSTM_Phase3_W20,411,15.232545624199746
LSTM_Phase3_W20,412,15.238047047780396
LSTM_Phase3_W20,413,15.244584855022437
LSTM_Phase3_W20,414,15.252128119408406
LSTM_Phase3_W20,415,15.26063387091797
LSTM_Phase3_W20,416,15.270048059797444
LSTM_Phase3_W20,417,15.280306581104577
LSTM_Phase3_W20,418,15.2913363524004
LSTM_Phase3_W20,419,15.303056460879812
LSTM_Phase3_W20,420,15.315379394547536
LSTM_Phase3_W20,421,15.3282123872494
LSTM_Phase3_W20,422,15.341458889331749
LSTM_Phase3_W20,423,15.355020176109388
LSTM_Phase3_W20,424,15.368797049966295
LSTM_Phase3_W20,425,15.382691614551977
LSTM_Phase3_W20,426,15.396609042480344
LSTM_Phase3_W20,427,15.410459270930163
LSTM_Phase3_W20,428,15.42415855539209
LSTM_Phase3_W20,429,15.437630804051738
LSTM_Phase3_W20,430,15.4508086497037
LSTM_Phase3_W20,431,15.463634225773584
LSTM_Phase3_W20,432,15.476059623675981
LSTM_Phase3_W20,433,15.488047059029027
LSTM_Phase3_W20,434,15.499568755453405
LSTM_Phase3_W20,435,15.510606585516891
LSTM_Phase3_W20,436,15.521151523228188
LSTM_Phase3_W20,437,15.531202941667878
LSTM_Phase3_W20,438,15.540767799747497
LSTM_Phase3_W20,439,15.549859750266597
LSTM_Phase3_W20,440,15.55849818313091
LSTM_Phase3_W20,441,15.566707235032519
LSTM_Phase3_W20,442,15.574514767260926
LSTM_Phase3_W20,443,15.581951337722419
LSTM_Phase3_W20,444,15.589049186543624
LSTM_Phase3_W20,445,15.59584126993599
LSTM_Phase3_W20,446,15.602360373651084
LSTM_Phase3_W20,447,15.608638351343101
LSTM_Phase3_W20,448,15.61470551593555
LSTM_Phase3_W20,449,15.620590212426734
LSTM_Phase3_W20,450,15.626318586724572
LSTM_Phase3_W20,451,15.631914550999928
LSTM_Phase3_W20,452,15.637399937399419
LSTM_Phase3_W20,453,15.64279482336646
LSTM_Phase3_W20,454,15.648117996182815
LSTM_Phase3_W20,455,15.653387534031692
LSTM_Phase3_W20,456,15.658621468589692
LSTM_Phase3_W20,457,15.663838495206145
LSTM_Phase3_W20,458,15.66905870326385
LSTM_Phase3_W20,459,15.674304308098058
LSTM_Phase3_W20,460,15.679600354421948
LSTM_Phase3_W20,461,15.684975370649457
LSTM_Phase3_W20,462,15.690461965276755
LSTM_Phase3_W20,463,15.696097349768166
LSTM_Phase3_W20,464,15.70192376992531
LSTM_Phase3_W20,465,15.707988846618449
LSTM_Phase3_W20,466,15.714345807144735
LSTM_Phase3_W20,467,15.721053609588006
LSTM_Phase3_W20,468,15.728176939805135
LSTM_Phase3_W20,469,15.735786085427922
LSTM_Phase3_W20,470,15.743956671235518
LSTM_Phase3_W20,471,15.752769249496618
LSTM_Phase3_W20,472,15.762308744141265
LSTM_Phase3_W20,473,15.772663736081197
LSTM_Phase3_W20,474,15.78392559435435
LSTM_Phase3_W20,475,15.79618744081153
LSTM_Phase3_W20,476,15.809542965135511
LSTM_Phase3_W20,477,15.824085076439687
LSTM_Phase3_W20,478,15.83990443406189
LSTM_Phase3_W20,479,15.85708784686351
LSTM_Phase3_W20,480,15.875716582233471
LSTM_Phase3_W20,481,15.895864621966636
LSTM_Phase3_W20,482,15.917596914752641
LSTM_Phase3_W20,483,15.940967664066987
LSTM_Phase3_W20,484,15.966018737334482
LSTM_Phase3_W20,485,15.992778250295062
LSTM_Phase3_W20,486,16.02125943127477
LSTM_Phase3_W20,487,16.05145981786844
LSTM_Phase3_W20,488,16.083360880930066
LSTM_Phase3_W20,489,16.116928162366126
LSTM_Phase3_W20,490,16.152111949774863
LSTM_Phase3_W20,491,16.188848548257848
LSTM_Phase3_W20,492,16.227062152148516
LSTM_Phase3_W20,493,16.26666727556837
LSTM_Phase3_W20,494,16.307571725641473
LSTM_Phase3_W20,495,16.349679961359513
LSTM_Phase3_W20,496,16.392896765275818
LSTM_Phase3_W20,497,16.437131084301456
LSTM_Phase3_W20,498,16.482299829415467
LSTM_Phase3_W20,499,16.528331525105276
LSTM_Phase3_W20,500,16.575169609368327
