model,step,cumulative_rmse
Baseline_LSTM,160,13.8665173055904
Baseline_LSTM,161,13.8856934726848
Baseline_LSTM,162,13.90454637318
Baseline_LSTM,163,13.9230424495982
Baseline_LSTM,164,13.9411759248428
Baseline_LSTM,165,13.9589626286685
Baseline_LSTM,166,13.9764407897875
Baseline_LSTM,167,13.9936718721589
Baseline_LSTM,168,14.0107436646288
Baseline_LSTM,169,14.0277578934768
Baseline_LSTM,170,14.044828477932
Baseline_LSTM,171,14.0620848697239
Baseline_LSTM,172,14.0796559808324
Baseline_LSTM,173,14.0976672822097
Baseline_LSTM,174,14.1162416864522
Baseline_LSTM,175,14.1354890131562
Baseline_LSTM,176,14.1555049214318
Baseline_LSTM,177,14.1763618386621
Baseline_LSTM,178,14.1981122011442
Baseline_LSTM,179,14.2207765317313
Baseline_LSTM,180,14.2443522141037
Baseline_LSTM,181,14.2688099625285
Baseline_LSTM,182,14.2940898269378
Baseline_LSTM,183,14.320101741722
Baseline_LSTM,184,14.3467290953754
Baseline_LSTM,185,14.3738297223291
Baseline_LSTM,186,14.4012370013809
Baseline_LSTM,187,14.4287615128738
Baseline_LSTM,188,14.4561997596493
Baseline_LSTM,189,14.4833288685487
Baseline_LSTM,190,14.5099316709297
Baseline_LSTM,191,14.5358017305339
Baseline_LSTM,192,14.5607353204895
Baseline_LSTM,193,14.5845582437608
Baseline_LSTM,194,14.6071317988535
Baseline_LSTM,195,14.6283497390783
Baseline_LSTM,196,14.6481480439618
Baseline_LSTM,197,14.6665028865545
Baseline_LSTM,198,14.6834345840191
Baseline_LSTM,199,14.699000956837
Baseline_LSTM,200,14.713294575826
Baseline_LSTM,201,14.726440307116
Baseline_LSTM,202,14.7385807311692
Baseline_LSTM,203,14.7498723296247
Baseline_LSTM,204,14.7604838034507
Baseline_LSTM,205,14.7705918158987
Baseline_LSTM,206,14.7803605878599
Baseline_LSTM,207,14.7899400618913
Baseline_LSTM,208,14.7994647748425
Baseline_LSTM,209,14.8090376248549
Baseline_LSTM,210,14.8187286339836
Baseline_LSTM,211,14.8285687932645
Baseline_LSTM,212,14.8385453069386
Baseline_LSTM,213,14.8486029798276
Baseline_LSTM,214,14.8586416384832
Baseline_LSTM,215,14.8685286690468
Baseline_LSTM,216,14.878098121603
Baseline_LSTM,217,14.8871596447955
Baseline_LSTM,218,14.8955139634986
Baseline_LSTM,219,14.9029575983835
Baseline_LSTM,220,14.909298313386
Baseline_LSTM,221,14.9143658472905
