step,cumulative_rmse
214,14.8096394476856
215,14.8269706960682
216,14.8441145814381
217,14.8610731293216
218,14.8778483433475
219,14.8944422054842
220,14.9108566762734
221,14.927093695062
222,14.9431551802312
223,14.9590430294233
224,14.9747591197654
225,14.9903053080919
226,15.0056834311634
227,15.0208953058837
228,15.0359427295147
229,15.0508274798885
230,15.0655513156179
231,15.0801159763034
232,15.0945231827396
233,15.108774637118
234,15.1228720232279
235,15.1368170066561
236,15.1506112349829
237,15.1642563379773
238,15.1777539277892
239,15.1911055991401
240,15.2043129295116
241,15.2173774793312
242,15.2303007921574
243,15.2430843948617
244,15.255729797809
245,15.2682384950361
246,15.2806119644282
247,15.2928516678935
248,15.304959051536
249,15.3169355458262
250,15.3287825657703
251,15.3405015110773
252,15.3520937663243
253,15.3635607011201
254,15.3749036702672
255,15.3861240139216
256,15.3972230577514
257,15.408202113093
258,15.4190624771068
259,15.4298054329296
260,15.4404322498267
261,15.4509441833418
262,15.4613424754453
263,15.4716283546808
264,15.4818030363108
265,15.4918677224597
266,15.5018236022563
267,15.511671851974
268,15.5214136351696
269,15.5310501028215
270,15.5405823934648
271,15.5500116333265
272,15.5593389364582
273,15.5685654048677
274,15.5776921286496
275,15.5867201861135
276,15.5956506439119
277,15.6044845571661
278,15.6132229695904
279,15.6218669136164
280,15.6304174105139
281,15.6388754705122
282,15.6472420929195
283,15.6555182662405
284,15.6637049682937
285,15.6718031663265
286,15.6798138171297
287,15.6877378671506
288,15.6955762526048
289,15.7033298995865
290,15.7109997241785
291,15.7185866325598
292,15.7260915211131
293,15.7335152765306
294,15.7408587759187
295,15.7481228869016
296,15.7553084677239
297,15.7624163673521
298,15.7694474255746
299,15.7764024731012
300,15.7832823316611
301,15.7900878141
302,15.7968197244762
303,15.8034788581556
304,15.8100660019056
305,15.8165819339881
306,15.8230274242513
307,15.8294032342211
308,15.8357101171905
309,15.841948818309
310,15.8481200746704
311,15.8542246154001
312,15.8602631617411
313,15.8662364271394
314,15.8721451173278
315,15.87798993041
316,15.8837715569425
317,15.8894906800164
318,15.8951479753382
319,15.9007441113094
320,15.9062797491059
