step,cumulative_rmse
182,15.0932784709391
183,15.155617289510847
184,15.21419362159
185,15.268797287695886
186,15.319283218646474
187,15.365572488041447
188,15.40765134773877
189,15.445568832202905
190,15.479433370267321
191,15.509408642933975
192,15.535708790393041
193,15.558592993357431
194,15.578359406129033
195,15.595338503874368
196,15.609885919841602
197,15.622374918671657
198,15.633188647843077
199,15.642712373446491
200,15.651325837737067
201,15.659395898113617
202,15.66726959842418
203,15.675267760846479
204,15.68367919753451
205,15.692755637048199
206,15.70270741706554
207,15.713700021880596
208,15.725851535624127
209,15.739231088335167
210,15.753858395566537
211,15.76970448429086
212,15.786693734173472
213,15.804707340896194
214,15.823588303511317
215,15.843147936802957
216,15.863173901595294
217,15.883439512939564
218,15.903714004579749
219,15.92377318441849
220,15.943409767408644
221,15.962442582016752
222,15.980723847710305
223,15.998143846436756
224,16.01463256480877
225,16.030158168950265
226,16.044722505808085
227,16.058354064182563
228,16.071099103546533
229,16.08301182584889
230,16.094144647544816
231,16.104539632150097
232,16.114222015061657
233,16.123196444056383
234,16.131446138575345
235,16.13893479975079
236,16.145610823930827
237,16.15141317841568
238,16.156278246267018
239,16.160146929384236
240,16.162971311328057
241,16.16472027423913
242,16.165383568172853
243,16.16497403188183
244,16.1635279042943
245,16.16110345700673
246,16.157778405968692
247,16.153646699434418
248,16.148815264315687
249,16.143401210869833
250,16.13752975097454
251,16.13133289077487
252,16.124948774586905
253,16.118521421365163
254,16.112200582080604
255,16.10614143676139
256,16.100503928257353
257,16.09545160829043
258,16.09114994321583
259,16.087764112308363
260,16.085456377843826
261,16.084383154494013
262,16.084691962363152
263,16.08651842594839
264,16.089983548445343
265,16.09519146542958
266,16.102227888070313
267,16.11115941043248
268,16.122033803641564
269,16.134881316759664
270,16.149716909292145
271,16.166543138493324
272,16.18535331287691
273,16.20613434002119
274,16.22886863862972
275,16.25353447769264
276,16.28010427955942
277,16.30854061111093
278,16.33878997919436
279,16.370774902570243
280,16.404385064070745
281,16.439468699545404
282,16.475825510617344
283,16.51320236751727
284,16.55129293106787
285,16.58974185899775
286,16.62815381470781
287,16.666106872043713
288,16.703169400873442
289,16.738919077706925
290,16.772962430578723
291,16.804953304688325
292,16.83460876590026
293,16.86172130210513
294,16.886166617792625
295,16.90790677247367
296,16.926988860535065
297,16.943539796214733
298,16.95775799412983
299,16.969902796256466
300,16.98028248010879
301,16.989241508164593
302,16.997147508257285
303,17.004378298678983
304,17.011309188293083
305,17.01830074683743
306,17.02568727826226
307,17.03376630982889
308,17.042789493170943
309,17.05295536780536
310,17.06440445496629
311,17.077217074601162
312,17.09141414741569
313,17.106961018427775
314,17.12377410109405
315,17.141729832147643
316,17.1606752110379
317,17.18043904023209
318,17.200842909224587
319,17.221711060790128
320,17.24287847046091
321,17.26419673534425
322,17.28553766213806
323,17.306794727553804
324,17.32788277060968
325,17.348736406214027
326,17.369307683587767
327,17.389563475166277
328,17.409482964571882
329,17.429055540775877
330,17.44827919061909
331,17.46715945786244
332,17.485708856425497
333,17.50394664669813
334,17.521898793358485
335,17.539598000784505
336,17.557083694582378
337,17.57440193093412
338,17.591605183319984
339,17.60875208352565
340,17.625907119022855
341,17.643140363195126
342,17.660527249761063
343,17.678148366310225
344,17.696089258398473
345,17.71444012504533
346,17.73329530361545
347,17.752752387300223
348,17.77291081860139
349,17.79386980574026
350,17.81572543071998
351,17.838566883243686
352,17.86247181104782
353,17.887500900758322
354,17.91369189786798
355,17.941053384654875
356,17.969558764394826
357,17.999140970118052
358,18.029688507295848
359,18.061043445873644
360,18.093001971214175
361,18.125317951469793
362,18.1577097855666
363,18.18987047616376
364,18.221480508927907
365,18.25222272734287
366,18.28179804715984
367,18.309940684220308
368,18.33643154001144
369,18.361108635117947
370,18.383873856822003
371,18.404695884823347
372,18.423609733417585
373,18.44071376779532
374,18.45616515899495
375,18.47017434023717
376,18.48299832761845
377,18.49493221179338
378,18.506298107994557
379,18.517431576312315
380,18.528666638199432
381,18.540321469448717
382,18.55268708369927
383,18.566020423186743
384,18.580541608843706
385,18.59643351341745
386,18.613841344079948
387,18.6328710210676
388,18.65358699614563
389,18.67601142253802
390,18.70012617453157
391,18.725877450457318
392,18.753180668392996
393,18.78192255833162
394,18.811958267576838
395,18.843103515727574
396,18.875124429281612
397,18.907729300870297
398,18.94056672214857
399,18.973233858238313
400,19.00529740303169
401,19.036327316459193
402,19.06593897495889
403,19.093834526909315
404,19.11983281277255
405,19.143881165958806
406,19.16604904754699
407,19.186508491099744
408,19.205507422631737
409,19.223340497284653
410,19.240320218981825
411,19.25675025916568
412,19.272902666746873
413,19.289000467623147
414,19.305206744577138
415,19.321620545799426
416,19.338279210735227
417,19.35516601706566
418,19.37222164758964
419,19.38935774938187
420,19.406470975111993
421,19.423456086155664
422,19.440217172641464
423,19.45667638221254
424,19.472779938993902
425,19.48850147704037
426,19.503842899182956
427,19.51883312894099
428,19.5335252303001
429,19.547992397682712
430,19.5623232739711
431,19.576616927275126
432,19.59097762687871
433,19.60550938762663
434,19.620310163383728
435,19.635465625525562
436,19.651042708930806
437,19.66708343505345
438,19.683599839192524
439,19.700570896772472
440,19.717942089880612
441,19.735627714382325
442,19.75351540296654
443,19.771471861047683
444,19.789348724667303
445,19.80698766257191
446,19.824224345324
447,19.84089142317278
448,19.85682110066246
449,19.87184818877767
450,19.885814603550052
451,19.898576030261278
452,19.910010880174163
453,19.920030666720194
454,19.928589864798926
455,19.935692607247656
456,19.9413938382397
457,19.945793856505826
458,19.949027010014248
459,19.95124698483415
460,19.95261194820022
461,19.95327263300585
462,19.95336531464653
463,19.953009951743606
464,19.952312206702295
465,19.95136732191595
466,19.950264050156964
467,19.949087604557988
468,19.94792135780986
469,19.94684749169261
470,19.945946917407028
471,19.945298782820554
472,19.94497978883525
473,19.945063444428488
474,19.945619330983373
475,19.946712405198237
476,19.948402346100718
477,19.950742939425876
478,19.95378148080123
479,19.95755818200427
480,19.962105566856838
481,19.967447829978642
482,19.973600132815015
483,19.980567818039887
484,19.988345568889674
485,19.99691658244054
486,20.00625193645245
487,20.016310347828334
488,20.027038550475172
489,20.038372439960085
490,20.050239022595978
491,20.062559084980514
492,20.075250371287876
493,20.088231001111417
494,20.101422821665803
495,20.114754378482832
496,20.128163237897876
497,20.14159741880229
498,20.155015739293987
499,20.16838696274534
500,20.181687723844096
