step,cumulative_rmse
196,3.16531530335826
197,3.18806616000416
198,3.21022269558939
199,3.23201847075806
200,3.25363220923894
201,3.27516908929065
202,3.29682635177989
203,3.31875703594148
204,3.3410776003998
205,3.36387615816705
206,3.38722162542779
207,3.41116275948611
208,3.43572325127276
209,3.46091769149427
210,3.48675582137455
211,3.5132415717669
212,3.54038342834448
213,3.56820302539589
214,3.59674291911517
215,3.62607415918798
216,3.65629560265054
217,3.68754570280472
218,3.7199987375432
219,3.75385910418925
220,3.78935166845516
221,3.82670756391758
222,3.86613967223273
223,3.90783025486263
224,3.95191710953188
225,3.99849185280461
226,4.04761387523415
227,4.09929815095858
228,4.15353210625984
229,4.21025665576331
230,4.26936537047379
231,4.33072878062529
232,4.3941933300282
233,4.45957621100204
234,4.52665653601794
235,4.59518875665561
236,4.66489653228221
237,4.73547001189588
238,4.80657156188568
239,4.8778344181914
240,4.94887451257719
241,5.01930984274378
242,5.08876102000154
243,5.15685664569503
244,5.22326181268109
245,5.28766726563669
246,5.34977490075653
247,5.4093169934577
248,5.46606469800433
249,5.51982752262783
250,5.57045901704939
251,5.61785608182751
252,5.6619548564229
253,5.70273264718152
254,5.74020182898425
255,5.7744096165917
256,5.8054310581217
257,5.83337218699226
258,5.85836462929476
259,5.88055767335048
260,5.90012017423646
261,5.91724349835437
262,5.93213608455221
263,5.94501905621041
264,5.95612885761322
265,5.9657144242409
266,5.97403730583745
267,5.98137090317111
268,5.98799853546912
269,5.99421051359914
270,6.00030085514403
271,6.0065662387435
272,6.01330293066094
273,6.02080247113039
274,6.02934675287676
275,6.03920218913435
276,6.05061572514637
277,6.06381288891234
278,6.07899387939525
279,6.09633085919692
280,6.11596779934287
281,6.13802143240613
282,6.16258410894227
283,6.18972509296438
284,6.21949509333352
285,6.25192393692984
286,6.28702268867494
287,6.32478531069518
288,6.36518413017057
289,6.40816984208475
290,6.45366803262342
291,6.50157349542115
292,6.55175010909865
293,6.60403494627393
294,6.65823817585579
295,6.71415375267675
296,6.77154955757185
297,6.83017157326251
298,6.88974298554756
299,6.94997590093371
300,7.01057320341806
301,7.07122404222106
302,7.13161128585775
303,7.19142479794618
304,7.25035668750709
305,7.30809591404163
306,7.3643415797407
307,7.41882130069403
308,7.47127923662816
309,7.52150103148466
310,7.56932848969315
311,7.61465939784233
312,7.6574579315949
313,7.69775110128577
314,7.73562378221168
315,7.77121353914335
316,7.80469911263369
317,7.83628370870889
