step,cumulative_rmse
295,23.644833085545777
296,23.663104881347074
297,23.681807100291437
298,23.701378727521966
299,23.722290532788517
300,23.74503740493392
301,23.77012709182163
302,23.798064504791338
303,23.829331622167338
304,23.864364789981646
305,23.903533163632307
306,23.94712286025716
307,23.99532948609395
308,24.048257603291436
309,24.105921763427588
310,24.16824331943853
311,24.235040357683133
312,24.306013322083658
313,24.38073304772778
314,24.45864032967764
315,24.53906621492023
316,24.621278130085802
317,24.70454710841153
318,24.788219485309195
319,24.87177125900575
320,24.954828111653235
321,25.037145224841787
322,25.11855505701144
323,25.198905505811005
324,25.278017620607592
325,25.355680566997776
326,25.431676059494187
327,25.505807492018853
328,25.577914908496282
329,25.647873597859885
330,25.715584522094296
331,25.780966042100964
332,25.843952449967357
333,25.904500090226286
334,25.962598103581417
335,26.018279396108355
336,26.071628231941986
337,26.12278308491518
338,26.17193537636199
339,26.21932566547816
340,26.265238819999748
341,26.309999186807495
342,26.353966173889837
343,26.397530215198163
344,26.441108870291757
345,26.4851426688137
346,26.530090273309174
347,26.576422614241892
348,26.62461568264393
349,26.675141852411006
350,26.72845982075474
351,26.785003474160384
352,26.84517017561342
353,26.909309295320842
354,26.977712142382426
355,27.05060482800099
356,27.128145627815716
357,27.210427690061618
358,27.29748642825326
359,27.389309675531855
360,27.485848160381888
361,27.58702432317747
362,27.692738258384523
363,27.802870495361162
364,27.917281984702697
365,28.03581222439792
366,28.158276546965038
367,28.284463534211604
368,28.41413337884175
369,28.54701809172398
370,28.6828248609929
371,28.821244884740796
372,28.961970279088845
373,29.10471932885387
374,29.24926334339384
375,29.39543977060224
376,29.543134290884744
377,29.692225529233813
378,29.84250401139785
379,29.993589369953593
380,30.14487235626321
381,30.29550454391357
382,30.444447612455036
383,30.590570498495005
384,30.732760903645374
385,30.870019705825385
386,31.00152813250759
387,31.126692119037386
388,31.245170608103805
389,31.356892775258036
390,31.462068609593047
391,31.561196529560643
392,31.65506903803694
393,31.744773357238486
394,31.831679544706333
395,31.917406631061965
396,32.00376084308647
397,32.09264847777603
398,32.18597804153979
399,32.28557837552915
400,32.39315698517495
401,32.5103002992478
402,32.6384970028616
403,32.77916290141426
404,32.933654497145014
405,33.10326809455115
406,33.28922727778506
407,33.4926640203804
408,33.71459933695187
409,33.955930314378264
410,34.21743136341528
411,34.499775564886306
412,34.80357602701246
413,35.12943847730567
414,35.478010776067016
415,35.850013989462155
416,36.24624257690548
417,36.667527499445264
418,37.11467118893489
419,37.588384928807855
420,38.089262397412135
421,38.617795364968224
422,39.17440637034343
423,39.75946921570309
424,40.37330616714957
425,41.016167428730505
426,41.68820401439164
427,42.38944187918634
428,43.11976123136211
429,43.878881600881975
430,44.66635520563644
431,45.48157499541432
432,46.32379965209559
433,47.192184767256116
434,48.08581348622942
435,49.003729217953094
436,49.94497264577651
437,50.90861958130779
438,51.89381415371627
439,52.89979205684977
440,53.925891576518715
441,54.971553298858275
442,56.036311537597
443,57.119780748026066
444,58.22164048850872
445,59.34162140327069
446,60.47949509181298
447,61.63506894259552
448,62.80818668973521
449,63.99873394116893
450,65.20664468195245
451,66.43190480411583
452,67.67454852597841
453,68.93464695120154
454,70.21229033480138
455,71.50756494541285
456,72.820511380741
457,74.15101337766073
458,75.49858356670926
459,76.86237606329875
460,78.24179460848211
461,79.63833207453087
462,81.05837882349302
463,82.50373043839588
464,83.97422774067107
465,85.46951026165797
466,86.98916148397397
467,88.53272125420028
468,90.09969018055696
469,91.68953359892942
470,93.30168502371109
471,94.93554986249589
472,96.59051023626253
473,98.26592983959448
474,99.96115951369596
475,101.6755423758201
476,103.40841944892861
477,105.15913409241084
478,106.92703742772392
479,108.71149249177896
480,110.51187774435286
481,112.32758961045714
482,114.15804352768289
483,116.0026735359101
484,117.86093001393989
485,119.73227543037143
486,121.61617905278119
487,123.51211114199292
488,125.4195372612679
489,127.3379145137374
490,129.2666895884552
491,131.2052851020915
492,133.15290212166772
493,135.10669941696605
494,137.0617327713791
495,139.0165464657696
496,140.97096474446514
497,142.92500253636322
498,144.8786965524401
499,146.83208789704904
500,148.7852238319429
