step,cumulative_rmse
161,10.6009104913502
162,10.6519920547779
163,10.70165031079
164,10.7498626803343
165,10.7966214622935
166,10.8419351131167
167,10.8858285633191
168,10.9283426518388
169,10.969534081879
170,11.0094736649269
171,11.0482475886759
172,11.0859561907514
173,11.1227118575397
174,11.1586380412517
175,11.1938673204848
176,11.2285399866229
177,11.2628011649363
178,11.2967975242087
179,11.3306745162865
180,11.3645730891412
181,11.3986258256127
182,11.4329536127311
183,11.4676617709246
184,11.5028362122339
185,11.5385415329923
186,11.5748185264403
187,11.6116819543254
188,11.6491217366066
189,11.6871044492647
190,11.725575377217
191,11.7644624014251
192,11.8036816367447
193,11.8431418404817
194,11.8827508120469
195,11.9224199141511
196,11.9620679487621
197,12.0016227521552
198,12.0410224002227
199,12.0802116799497
200,12.1191383608903
201,12.1577463535682
202,12.1959694138541
203,12.2337250057375
204,12.2709104795208
205,12.3073990128318
206,12.3428085070675
207,12.3770198793892
208,12.4099662445348
209,12.4415659418408
210,12.4716927069106
211,12.5002557013578
212,12.527204968441
213,12.5525308682781
214,12.5762610084333
215,12.5984538070236
216,12.619191687206
217,12.6385735605938
218,12.6567098265008
219,12.6737189085443
220,12.6897248931775
221,12.7044509613212
222,12.7173330426324
223,12.7286317893055
224,12.7386121486798
225,12.7475416538135
226,12.7556879498116
227,12.7633173314584
228,12.7706929639035
229,12.7780742170696
230,12.7857153861901
231,12.7938651801602
232,12.8027663513794
233,12.8125547627339
234,12.8232959192254
235,12.8350350997722
236,12.847796885653
237,12.8615845011259
238,12.8763791773865
239,12.892137614183
240,12.9087903508224
241,12.9262380325279
242,12.9443504178434
243,12.962966202771
244,12.9818959664854
245,13.0009286593209
246,13.0198408819996
247,13.0384085262371
248,13.0564202834852
249,13.0736895909427
250,13.0900643639453
251,13.105433533008
252,13.1197290241539
253,13.132922278075
254,13.1450182503591
255,13.1560457747992
256,13.1660481680925
257,13.1750736070261
258,13.1831673841066
259,13.1903685475884
260,13.1967083945397
261,13.2022126658817
262,13.2069049317212
263,13.2108109829969
264,13.2139627093426
265,13.2164015848177
266,13.2181799193355
267,13.219361502951
268,13.2200210415627
269,13.2202428043127
270,13.2201186571817
271,13.2197460524189
272,13.2192255427755
273,13.2186590047215
274,13.2181475974599
275,13.2177894817749
276,13.217678188797
277,13.2179007893274
278,13.218536054524
279,13.2196531091803
280,13.2213102361629
281,13.2235538010106
282,13.2264184094991
283,13.2299261904859
284,13.2340877191811
285,13.2389023118638
286,13.2443590790163
287,13.2504384422931
288,13.2571131127915
289,13.2643494664969
290,13.272108622966
291,13.2803473134163
292,13.2890190622045
293,13.2980746109058
294,13.3074630943781
295,13.3171325905682
296,13.3270315729445
297,13.3371089363867
298,13.3473153684657
299,13.3576059268219
300,13.367940349639
301,13.3782848861698
302,13.3886134123994
303,13.3989076414823
304,13.4091016105839
305,13.4190138028933
306,13.4286586511328
307,13.438051259712
308,13.4472067365308
309,13.4561392586283
310,13.4648596483026
311,13.4733742293631
312,13.4816841900123
313,13.4897857068732
314,13.4976712778118
315,13.5053316467219
316,13.5127580881429
317,13.5199445245076
318,13.526889884568
319,13.533599626647
320,13.5400865952147
