step,cumulative_rmse
307,16.3032327809784
308,16.3093812858995
309,16.3154618522347
310,16.321475230679
311,16.3274221636325
312,16.333303385292
313,16.3391196217417
314,16.3448715910428
315,16.3505600033224
316,16.3561855608607
317,16.3617489581782
318,16.3672508821212
319,16.3726920119465
320,16.3780730194053
321,16.3833945688266
322,16.3886573171984
323,16.3938619142495
324,16.3990090025292
325,16.4040992174872
326,16.4091331875515
327,16.4141115342063
328,16.4190348720686
329,16.4239038089641
330,16.4287189460024
331,16.4334808776509
332,16.4381901918085
333,16.442847469878
334,16.4474532868378
335,16.4520082113133
336,16.4565128056465
337,16.4609676259659
338,16.465373222255
339,16.4697301384202
340,16.4740389123579
341,16.478300076021
342,16.4825141554845
343,16.4866816710103
344,16.4908031371121
345,16.4948790626178
346,16.4989099507335
347,16.5028962991046
348,16.5068385998782
349,16.5107373397629
350,16.5145930000896
351,16.5184060568707
352,16.5221769808588
353,16.5259062376048
354,16.5295942875155
355,16.5332415859104
356,16.536848583078
357,16.540415724331
358,16.5439434500619
359,16.5474321957968
360,16.5508823922494
361,16.5542944653744
362,16.5576688364196
363,16.5610059219784
364,16.5643061340409
365,16.5675698800449
366,16.5707975629261
367,16.5739895811679
368,16.5771463288508
369,16.5802681957007
370,16.5833555671373
371,16.5864088243214
372,16.5894283442022
373,16.5924144995638
374,16.5953676590711
375,16.5982881873156
376,16.6011764448598
377,16.6040327882826
378,16.6068575702226
379,16.6096511394217
380,16.6124138407688
381,16.6151460153414
382,16.6178480004487
383,16.6205201296723
384,16.6231627329083
385,16.6257761364073
386,16.628360662815
387,16.6309166312121
388,16.6334443571534
389,16.635944152707
390,16.638416326493
391,16.640861183721
392,16.6432790262284
393,16.6456701525173
394,16.6480348577917
395,16.6503734339933
396,16.6526861698382
397,16.6549733508524
398,16.6572352594068
399,16.6594721747522
400,16.6616843730539
401,16.6638721274255
402,16.666035707963
403,16.6681753817778
404,16.67029141303
405,16.6723840629605
406,16.674453589924
407,16.6765002494202
408,16.6785242941257
409,16.6805259739251
410,16.6825055359421
411,16.6844632245693
412,16.6863992814994
413,16.688313945754
414,16.690207453714
415,16.6920800391482
416,16.6939319332424
417,16.6957633646277
418,16.6975745594092
419,16.6993657411934
420,16.7011371311162
421,16.7028889478699
422,16.7046214077305
423,16.7063347245841
424,16.7080291099534
425,16.709704773024
426,16.71136192067
427,16.7130007574797
428,16.7146214857806
429,16.7162243056646
430,16.717809415013
431,16.7193770095201
432,16.7209272827182
433,16.7224604260009
434,16.7239766286472
435,16.7254760778445
436,16.7269589587119
437,16.728425454323
438,16.7298757457285
439,16.7313100119786
440,16.7327284301449
441,16.7341311753427
442,16.7355184207521
443,16.7368903376398
444,16.73824709538
445,16.7395888614753
446,16.7409158015776
447,16.7422280795084
448,16.7435258572789
449,16.7448092951102
450,16.7460785514531
451,16.7473337830076
452,16.748575144742
453,16.7498027899125
454,16.7510168700818
455,16.7522175351379
456,16.7534049333125
457,16.7545792111995
458,16.755740513773
459,16.7568889844052
460,16.7580247648839
461,16.7591479954306
462,16.7602588147169
463,16.7613573598826
464,16.7624437665519
465,16.7635181688503
466,16.7645806994217
467,16.7656314894439
468,16.7666706686454
469,16.7676983653212
470,16.7687147063489
471,16.7697198172039
472,16.7707138219752
473,16.7716968433807
474,16.7726690027824
475,16.7736304202012
476,16.7745812143317
477,16.7755215025573
478,16.776451400964
479,16.7773710243553
480,16.7782804862662
481,16.779179898977
482,16.7800693735274
483,16.7809490197304
484,16.7818189461852
485,16.7826792602914
486,16.7835300682616
487,16.784371475135
488,16.78520358479
489,16.7860264999572
490,16.7868403222322
491,16.7876451520878
492,16.7884410888869
493,16.7892282308942
494,16.7900066752887
495,16.7907765181757
496,16.7915378545985
497,16.7922907785503
498,16.7930353829854
499,16.7937717598315
500,16.7945
